web-scraper-order,web-scraper-start-url,links,links-href,pages,pages-href
"1682283673-236","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","ANI NewsRahul Gandhi pays tribute to Indira Gandhi on her 104th birth ...ANI | Updated: Nov 19, 2021 10:29 IST. New Delhi [India], November 19 
(ANI): Congress leader Rahul Gandhi on Friday paid tribute to former Prime 
Minister....19-Nov-2021","https://www.aninews.in/news/national/politics/rahul-gandhi-pays-tribute-to-indira-gandhi-on-her-104th-birth-anniversary20211119102911","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-237","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressRahul placates Rawat: he is leader of Congress campaign, not CM face yetThe decision was taken at a meeting senior Congress leader Rahul Gandhi had 
with Rawat and senior Congress leaders from the state, including 
Uttarakhand....25-Dec-2021","https://indianexpress.com/article/india/rahul-gandhi-harish-rawat-meeting-congress-campaign-7688639/","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-238","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The StatesmanSonia, Rahul Gandhi arrive in ShimlaSonia, Rahul Gandhi arrive in Shimla. AICC chairperson and Lok Sabha MP 
will join Priyanka Gandhi at her newly built house in Chharabara near 
Shimla..20-Sept-2021","https://www.thestatesman.com/cities/shimla/sonia-rahul-gandhi-arrive-shimla-1503009572.html","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-239","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","ABP LIVERahul Gandhi Takes Dig At PM Narendra Modi, Writes 'Mr. 56 Is Afraid Of 
China'New Delhi: Former Congress President and MP Rahul Gandhi has indirectly hit 
out at Prime Minister Narendra Modi over the Galwan valley clash between 
India....24-Sept-2021","https://news.abplive.com/news/india/rahul-gandhi-takes-dig-at-pm-narendra-modi-writes-mr-56-is-afraid-of-china-trs-1484060","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-240","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","FirstpostA peep into why Rahul Gandhi chooses the wrong battles against Narendra ModiRahul Gandhi continues to enthusiastically engage Prime Minister Narendra 
Modi in the most un-winnable and pointless battles. Abhijit Majumder 
January 23,....23-Jan-2022","https://www.firstpost.com/politics/a-peep-into-why-rahul-gandhi-chooses-the-wrong-battles-against-narendra-modi-10311901.html","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-241","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","India TodayDefamation case: Bombay High Court dismisses plea against Rahul Gandhi by 
RSS functionaryRahul Gandhi's lawyers had filed a written copy of the speech while seeking 
quashing of the case in Bombay High Court earlier. So this, according to 
the....20-Sept-2021","https://www.indiatoday.in/india/story/defamation-case-bombay-high-court-dismisses-plea-against-rahul-gandhi-by-rss-functionary-1854916-2021-09-20","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-242","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","iChowkTwitter refuses Rahul Gandhi s allegations on Social Media Platform over 
reducing Followers Count under Modi Government Pressureकांग्रेस (Congress) के पूर्व अध्यक्ष राहुल गांधी (Rahul Gandhi) का मानना है 
कि वो देश के सबसे अहम....27-Jan-2022","https://www.ichowk.in/politics/twitter-refuses-rahul-gandhi-s-allegations-on-social-media-platform-over-reducing-followers-count-under-modi-government-pressure/story/1/22968.html","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-243","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Wire'Chowkidar Chor Comment Part of Political Debate': Rahul Gandhi Seeks 
Quashing of DefamationNew Delhi: Congress leader Rahul Gandhi on Wednesday, November 17, moved 
the Bombay high court seeking the quashing of a defamation case filed 
against him....17-Nov-2021","https://thewire.in/law/chowkidar-chor-comment-part-of-political-debate-rahul-gandhi-seeks-quashing-of-defamation","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-244","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesRahul Gandhi’s new tweet attack on PM Modi is inspired by WordleNEW DELHI: Congress leader Rahul Gandhi on Thursday chose the newest craze 
on social media, Wordle, to take a swipe at Prime Minister Narendra Modi 
and his....14-Jan-2022","https://www.hindustantimes.com/india-news/rahul-gandhi-s-new-tweet-attack-on-pm-modi-is-inspired-by-wordle-101642099861434.html","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283673-245","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesA day after Twitter poll, Rahul Gandhi's another attack on BJPCongress leader Rahul Gandhi said on Sunday the Bharatiya Janata Party's 
(BJP) politics of ""hatred"" is very harmful for the country and is also 
responsible....16-Jan-2022","https://www.hindustantimes.com/india-news/a-day-after-twitter-poll-rahul-gandhi-s-another-attack-on-bjp-101642327273023.html","6","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=50&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAM"
"1682283676-246","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressSenior Gujarat Congress leaders to meet Rahul Gandhi today, likely to 
decide 2022 ‘poll face’Ahead of the 2022 Assembly elections, a 15-member delegation of senior 
Gujarat Congress leaders will be meeting Congress leader Rahul Gandhi in 
New Delhi on....22-Oct-2021","https://indianexpress.com/article/cities/ahmedabad/senior-gujarat-congress-leaders-to-meet-rahul-gandhi-today-likely-to-decide-2022-poll-face-7584024/","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-247","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressRam Vilas Paswan’s death anniversary: Rahul Gandhi, Lalu Prasad at Chirag 
Paswan residence, Nitish attends Paras functionCongress MP Rahul Gandhi, RJD supremo Lalu Prasad and Defence Minister 
Rajnath Singh Friday visited LJP (Ram Vilas) leader Chirag Paswan's 
residence in....09-Oct-2021","https://indianexpress.com/article/india/rahul-gandhi-lalu-yadav-visit-chirag-paswan-ram-vilas-paswan-death-anniversary-7560906/","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-248","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesRahul and Priyanka meet Pilot amid Raj rumblingsRajasthan Congress leader Sachin Pilot leaves from party leader Rahul 
Gandhi's residence on Friday. (ANI PHOTO.) While both sides remained 
tight-lipped about....25-Sept-2021","https://www.hindustantimes.com/india-news/rahul-gandhi-meets-sachin-pilot-to-iron-out-rajasthan-tangle-their-2nd-meeting-this-week-101632501310073.html","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-249","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The HinduRahul Gandhi appears before Surat courtFormer Congress president Rahul Gandhi on Friday appeared before a 
magistrate's court in Surat to record his statement in connection with a 
criminal....29-Oct-2021","https://www.thehindu.com/news/national/defamation-case-rahul-gandhi-appears-in-surat-court/article37230802.ece","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-250","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesRahul Gandhi’s group photo signals a new Goa alliance. It also hurts the TMCSardesai didn't mention the word 'alliance' in his statement after meeting 
Rahul Gandhi. “Met Shri @RahulGandhi along with my colleagues 
@prasadgaonkr13....01-Dec-2021","https://www.hindustantimes.com/india-news/rahul-gandhi-s-group-photo-signals-a-new-goa-alliance-it-also-hurts-the-tmc-101638304654922.html","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-251","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","ABP NewsRahul Gandhi Visit Golden Temple: अमृतसर के Golden Temple पहुंचे Rahul 
Gandhi, जमीन पर बैठकर खाया लंगर, देखें तस्वीरेंRahul Gandhi Visit Golden Temple: अमृतसर के Golden Temple पहुंचे Rahul 
Gandhi, जमीन पर बैठकर खाया लंगर, देखें....27-Jan-2022","https://www.abplive.com/photo-gallery/states/punjab-punjab-election-2022-rahul-gandhi-visits-golden-temple-in-amritsar-2048336","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-252","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Business TodayMuch to learn from him': Rahul Gandhi lauds ex-PM Manmohan on birthdaySenior Congress leaders greeted former prime minister Manmohan Singh on his 
birthday on Sunday, with former party chief Rahul Gandhi saying he has a 
great....26-Sept-2021","https://www.businesstoday.in/latest/politics/story/much-to-learn-from-him-rahul-gandhi-lauds-ex-pm-manmohan-on-birthday-307677-2021-09-26","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-253","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesThose who bow to PM’s wrong decisions follow Hindutva: Rahul Gandhi at Cong 
meetJAIPUR: People who bow before the “wrong decisions” of Prime Minister 
Narendra Modi are the ones who follow Hindutva ideology, Congress leader 
Rahul Gandhi said....29-Dec-2021","https://www.hindustantimes.com/india-news/those-who-bow-to-pm-s-wrong-decisions-follow-hindutva-rahul-gandhi-at-cong-meet-101640722082098.html","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-254","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","ANI NewsAs farmer's agitation continues, Rahul Gandhi says people not ...... laws are repealed, Congress leader Rahul Gandhi on Sunday said people 
are not ready to trust the words of the Prime Minister due to ""false 
rhetorics""..21-Nov-2021","https://www.aninews.in/news/national/politics/as-farmers-agitation-continues-rahul-gandhi-says-people-not-ready-to-trust-pms-words-due-to-false-rhetoric20211121184354","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283676-255","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Telegraph IndiaSonia Gandhi and Rahul Gandhi to address Congress rally against price rise, 
inflation on Dec 12Sonia Gandhi and Rahul Gandhi to address Congress rally against price rise, 
inflation on Dec 12. The party has been protesting on the issues and have 
called for....26-Nov-2021","https://www.telegraphindia.com/india/sonia-gandhi-and-rahul-gandhi-to-address-congress-rally-against-price-rise-inflation-on-december-12/cid/1840718","5","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=40&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAK"
"1682283679-256","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressPunjab elections: Moga rally put off as Rahul goes abroad, disquiet in 
state CongressDAYS AFTER Congress announced that Rahul Gandhi will kick off the party's 
campaign for the forthcoming elections in Punjab by addressing a rally in 
Moga on....31-Dec-2021","https://indianexpress.com/article/india/moga-rally-put-off-as-rahul-goes-abroad-disquiet-in-state-congress-7698832/","4","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=30&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAI"
"1682283679-257","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","India TodayGood that Rahul Gandhi spoke about Hindu rule: Shiv SenaIn an editorial in its mouthpiece 'Saamana', the Shiv Sena spoke about 
Rahul Gandhi's recent speech in Jaipur, in which he said that this country 
“belongs to....14-Dec-2021","https://www.indiatoday.in/india/story/rahul-gandhi-hindu-rule-shiv-sena-saamana-gandhi-godse-hindutva-1887635-2021-12-14","4","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=30&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAI"
"1682283679-258","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressSonia Gandhi, Rahul Gandhi speak with Mayawati following her mother’s deathCongress president Sonia Gandhi and former party chief Rahul Gandhi called 
up Bahujan Samaj Party (BSP) supremo Mayawati on Sunday expressing their....14-Nov-2021","https://indianexpress.com/article/india/sonia-gandhi-rahul-gandhi-mayawati-mother-death-7622381/","4","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=30&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAI"
"1682283679-259","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","ANI NewsRahul Gandhi flags off Shobha Yatra on Valmiki JayantiANI | Updated: Oct 20, 2021 13:53 IST. New Delhi [India], October 20 (ANI): 
Congress leader Rahul Gandhi on Wednesday flagged off Shobha Yatra,....20-Oct-2021","https://www.aninews.in/news/national/general-news/rahul-gandhi-flags-off-shobha-yatra-on-valmiki-jayanti20211020135330","4","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=30&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAI"
"1682283679-260","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressRahul Gandhi hits out at govt over poverty issueFormer Congress president Rahul Gandhi on Sunday hit out at the government 
on the issue of poverty and alleged that those who were in the middle-class 
in....07-Nov-2021","https://indianexpress.com/article/india/rahul-gandhi-india-modi-poverty-issue-7611833/","4","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=30&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAI"
